,researcher,capture_site,fisher,species,ccl_cm,ccw_cm,weight_kg,year_caught,week_caught
498,20,1,855,6,32.0,32.0,5.25,2013,31
499,20,1,873,6,30.8,28.0,3.5,2013,35
500,20,1,873,6,33.5,32.2,4.0,2013,35
501,20,1,855,6,33.8,31.5,4.0,2013,35
502,13,1,873,6,42.5,38.7,9.0,2013,35
503,7,1,873,6,33.9,30.7,5.0,2013,36
504,20,1,92,6,34.0,30.7,4.5,2013,37
505,20,1,328,6,42.6,39.0,8.5,2013,37
506,20,1,125,6,34.5,31.8,4.5,2013,37
507,20,1,873,6,53.0,46.1,15.5,2013,37
508,7,1,1321,6,32.0,31.5,4.0,2013,37
509,20,1,92,6,34.5,32.7,5.0,2013,37
510,20,1,915,6,30.4,27.8,3.0,2013,37
511,7,1,873,6,35.0,32.7,4.5,2013,38
512,20,1,92,6,35.2,33.2,5.5,2013,38
513,20,1,92,6,42.9,39.0,8.5,2013,39
514,20,1,92,6,36.3,32.9,4.5,2013,39
515,20,1,92,6,34.7,32.1,5.0,2013,40
516,20,1,92,6,32.9,30.5,4.5,2013,40
517,20,1,873,6,41.2,37.0,7.5,2013,41
518,20,1,1085,6,32.4,28.7,4.0,2013,41
519,20,1,557,6,33.8,32.0,4.5,2013,42
520,13,1,873,6,39.4,36.4,7.0,2013,42
521,13,1,92,6,42.9,37.9,8.5,2013,42
522,20,1,873,6,30.4,28.7,3.0,2013,42
523,13,1,92,6,32.7,29.0,2.0,2013,43
524,20,1,92,6,41.3,39.1,9.5,2013,44
525,20,1,873,6,35.3,33.1,6.5,2013,44
526,13,1,873,5,66.0,60.2,32.0,2013,44
527,7,1,92,6,33.5,31.5,5.0,2013,45
528,20,1,512,6,32.6,29.8,5.0,2013,45
529,20,1,873,5,56.2,49.6,21.5,2013,46
530,7,1,873,6,34.9,33.8,5.5,2013,47
531,20,1,818,6,41.8,36.8,9.5,2013,47
532,20,1,1415,6,34.7,33.5,6.5,2013,47
533,20,1,1085,6,39.7,36.2,6.5,2013,48
534,20,1,873,5,39.9,36.2,9.5,2013,48
535,20,1,1242,6,36.0,32.2,6.0,2013,48
536,13,1,873,6,34.0,30.6,6.5,2013,49
537,13,1,885,5,41.0,40.3,9.5,2013,50
538,13,1,548,5,49.9,44.5,16.5,2013,50
539,13,1,863,6,41.2,37.3,9.5,2013,50
540,13,1,873,6,54.5,47.2,18.5,2013,51
541,7,1,1115,5,37.8,35.6,9.0,2013,52
542,13,1,873,5,37.3,35.5,7.0,2014,1
543,7,1,873,6,34.1,31.5,6.0,2014,2
544,7,1,1885,5,37.2,35.7,7.5,2014,2
545,7,1,1885,5,35.5,34.0,6.5,2014,2
546,13,1,92,6,31.5,28.0,4.5,2014,2
547,13,1,92,6,37.7,35.1,7.5,2014,4
548,20,1,1085,6,34.9,34.0,7.0,2014,4
549,13,1,873,6,36.3,33.6,6.0,2014,5
550,20,1,136,5,61.0,55.5,30.5,2014,6
551,13,1,873,6,34.1,31.2,4.5,2014,6
552,13,1,1500,6,40.5,37.2,9.5,2014,6
553,20,1,873,6,41.5,39.1,9.5,2014,6
554,20,1,873,6,35.5,34.3,5.5,2014,7
555,20,1,1115,6,31.0,30.6,4.5,2014,7
556,20,1,873,6,36.4,33.3,7.5,2014,8
557,20,1,873,6,34.5,32.1,6.0,2014,8
558,13,1,873,6,57.6,47.5,18.5,2014,8
559,13,1,873,6,41.0,37.0,9.5,2014,9
560,20,1,873,6,35.5,33.6,7.0,2014,9
561,13,1,1550,5,74.0,67.1,45.6,2014,9
562,13,1,818,6,36.0,31.8,5.0,2014,11
563,20,1,1478,5,70.0,64.0,43.5,2014,11
564,20,1,885,6,41.2,37.8,9.5,2014,13
565,20,1,863,6,32.3,28.3,5.5,2014,13
566,20,1,92,6,54.5,49.0,21.0,2014,13
567,7,1,651,6,34.3,30.2,7.0,2014,14
568,20,1,1921,6,40.6,36.7,9.0,2014,14
569,13,1,92,6,43.2,38.0,12.0,2014,15
570,20,1,873,6,32.0,30.4,4.5,2014,15
571,13,1,855,6,43.0,40.0,11.0,2014,15
572,7,1,873,6,39.5,36.5,7.0,2014,16
573,20,1,863,6,35.9,34.1,4.79,2014,17
574,20,1,1849,6,32.9,33.0,6.3,2014,17
575,20,1,92,5,44.4,42.0,9.96,2014,18
576,20,1,873,5,36.0,35.4,5.43,2014,18
577,20,1,863,6,31.1,28.7,3.39,2014,19
578,20,1,1192,5,54.2,50.6,18.8,2014,21
579,20,1,805,6,30.95,27.8,3.56,2014,21
580,20,1,996,6,31.1,30.5,3.57,2014,21
581,20,1,328,5,40.05,38.9,7.13,2014,22
582,20,1,873,6,27.0,24.9,1.79,2014,22
583,20,1,899,6,37.6,34.8,5.59,2014,23
584,20,1,873,5,42.8,41.4,8.22,2014,23
585,20,1,328,6,43.5,39.0,7.59,2014,24
586,20,1,873,6,45.5,41.8,10.29,2014,25
587,20,1,873,6,58.7,51.0,19.95,2014,26
588,20,1,2046,5,39.8,39.5,6.82,2014,26
589,20,1,873,5,44.5,43.5,9.98,2014,27
590,20,1,92,6,37.7,35.1,5.72,2014,27
591,20,1,1085,6,31.07,27.13,3.52,2014,28
592,20,1,873,6,31.3,28.77,3.5,2014,28
593,20,1,873,5,42.13,42.07,9.58,2014,29
594,20,1,873,6,31.37,28.47,3.49,2014,29
595,20,1,328,6,35.73,33.37,5.03,2014,30
596,20,1,1550,5,77.93,73.47,55.4,2014,30
597,20,1,873,6,51.0,47.17,15.6,2014,30
598,13,1,873,6,35.47,32.9,5.15,2014,31
599,20,1,92,6,33.47,30.1,3.46,2014,32
600,20,1,548,6,35.97,33.2,4.99,2014,32
601,20,1,873,6,32.67,29.93,3.78,2014,32
602,20,1,2046,6,35.83,34.3,5.12,2014,32
603,20,1,855,6,60.5,55.9,25.2,2014,34
604,20,1,818,6,36.4,33.6,4.56,2014,34
605,20,1,92,6,31.3,29.4,2.98,2014,35
606,20,1,1849,6,60.57,55.97,25.4,2014,35
607,20,1,818,6,36.3,33.6,4.91,2014,36
608,7,1,818,6,45.6,42.1,10.9,2014,36
609,20,1,92,6,36.0,33.1,4.72,2014,36
610,30,1,92,5,43.9,42.3,10.2,2014,37
611,20,1,436,6,32.6,30.4,3.4,2014,37
612,20,1,818,6,32.4,29.6,4.33,2014,38
613,20,1,863,6,35.9,33.0,4.66,2014,38
614,20,1,873,5,40.9,39.6,7.61,2014,38
615,20,1,1085,5,41.2,40.3,7.91,2014,38
616,30,1,1879,5,34.0,32.0,6.0,2014,38
617,20,1,885,6,35.9,33.0,3.43,2014,39
618,20,1,863,6,44.6,41.0,9.48,2014,39
619,20,1,92,6,37.2,33.8,5.45,2014,39
620,20,1,873,6,33.5,32.5,4.69,2014,39
621,30,1,92,6,37.4,33.6,5.85,2014,39
622,30,1,1287,5,45.2,45.4,10.75,2014,39
623,20,1,1085,6,41.2,38.4,6.7,2014,39
624,20,1,328,5,43.1,41.6,8.36,2014,40
625,20,1,92,6,34.7,32.5,9.05,2014,41
626,20,1,92,5,45.1,41.2,10.1,2014,42
627,20,1,1473,6,32.6,30.6,3.83,2014,42
628,20,1,506,6,40.2,37.2,6.88,2014,42
629,7,1,1473,5,39.1,38.2,6.88,2014,42
630,7,1,92,5,37.2,36.2,5.96,2014,42
631,20,1,1879,6,39.2,36.2,5.98,2014,42
632,30,1,1879,6,29.9,23.1,3.9,2014,43
633,20,1,1097,6,39.6,38.4,6.42,2014,44
634,20,1,92,5,57.1,54.0,30.3,2014,44
635,20,1,1473,6,33.3,32.1,3.96,2014,44
636,20,1,885,6,31.5,29.3,3.5,2014,45
637,20,1,92,6,39.3,35.4,6.52,2014,45
638,20,1,818,5,53.0,50.0,16.8,2014,46
639,20,1,1676,6,39.4,35.4,6.4,2014,46
640,20,1,92,6,57.0,49.6,18.4,2014,47
641,20,1,125,6,35.1,32.7,5.2,2014,47
642,20,1,92,6,33.5,32.6,4.6,2014,47
643,20,1,873,6,37.2,33.0,5.2,2014,47
644,20,1,899,6,32.7,30.2,3.6,2014,47
645,20,1,1879,5,38.8,37.5,8.4,2014,47
646,20,1,1230,6,41.5,38.1,7.2,2014,48
647,20,1,512,6,39.0,36.0,6.4,2014,48
648,20,1,1990,5,35.4,35.0,5.5,2014,48
649,20,1,1085,6,37.5,34.8,6.0,2014,48
650,20,1,92,5,40.2,38.0,6.6,2014,48
651,30,1,1473,6,28.0,25.3,1.9,2014,49
652,20,1,1676,6,39.0,36.0,7.0,2014,50
653,20,1,818,5,60.0,58.0,26.4,2014,51
654,20,1,873,6,53.5,46.7,16.6,2014,51
655,30,1,818,6,37.1,35.9,5.1,2014,52
656,30,1,1879,6,35.1,33.2,4.4,2014,1
657,30,1,1879,6,36.0,33.2,5.2,2014,1
658,30,1,1115,5,37.0,36.6,4.7,2014,1
659,30,1,506,6,37.7,34.2,5.5,2014,1
660,30,1,92,6,45.3,41.9,10.9,2014,1
661,30,1,1027,6,36.2,34.7,5.1,2015,1
662,30,1,1500,6,35.7,32.1,4.8,2015,1
663,7,1,873,5,42.5,40.0,8.6,2015,2
664,20,1,92,6,59.8,25.4,21.7,2015,2
665,30,1,1879,6,34.8,32.9,2.6,2015,2
666,30,1,855,6,37.1,35.0,4.0,2015,2
667,30,1,1879,5,40.2,38.7,8.2,2015,3
668,30,1,83,5,60.9,56.3,26.4,2015,3
669,30,1,1472,6,31.8,30.2,3.9,2015,3
670,30,1,873,6,36.2,33.4,4.8,2015,5
671,30,1,463,6,47.3,42.8,12.0,2015,5
672,20,1,368,6,37.2,34.1,5.8,2015,5
673,20,1,873,6,38.6,34.8,5.6,2015,6
674,20,1,863,6,28.5,25.7,2.4,2015,7
675,20,1,873,5,38.4,35.2,6.0,2015,7
676,30,1,1038,6,35.1,33.1,4.8,2015,7
677,20,1,328,6,36.2,35.3,5.2,2015,8
678,20,1,873,6,36.5,34.0,5.4,2015,8
679,20,1,2091,5,42.6,39.0,9.2,2015,8
680,30,1,1879,5,26.6,23.4,1.8,2015,8
681,20,1,873,6,32.67,31.27,4.2,2015,9
682,20,1,855,6,33.53,31.57,4.4,2015,9
683,20,1,855,6,46.0,41.47,10.8,2015,9
684,30,1,1879,6,37.8,33.5,5.2,2015,9
685,30,1,1095,5,39.0,37.0,6.0,2015,9
686,20,1,873,5,41.2,38.9,8.73,2015,10
687,30,1,873,5,40.77,39.63,7.2,2015,10
688,20,1,873,6,40.67,36.83,7.14,2015,10
689,20,1,1230,6,38.57,34.3,6.48,2015,11
690,20,1,1343,6,35.2,32.0,4.16,2015,11
691,20,1,92,5,40.1,38.5,5.26,2015,12
692,20,1,92,6,34.7,32.1,4.32,2015,14
693,30,1,92,6,34.5,31.9,5.75,2015,14
694,7,1,818,6,35.1,32.3,4.44,2015,15
695,30,1,1879,5,47.1,42.4,11.86,2015,15
696,20,1,818,6,46.0,41.8,10.97,2015,16
697,20,1,1287,6,30.1,28.8,2.85,2015,16
698,20,1,1550,5,62.5,55.7,26.71,2015,17
699,20,1,1085,6,35.2,32.5,4.5,2015,18
700,20,1,1550,5,43.0,39.7,9.58,2015,18
701,30,1,1879,6,37.0,36.6,5.74,2015,18
702,20,1,1550,5,48.5,45.8,13.86,2015,20
703,20,1,899,6,38.2,35.0,7.02,2015,20
704,20,1,873,5,54.0,51.2,19.06,2015,20
705,20,1,92,5,41.5,41.6,8.92,2015,20
706,20,1,873,6,33.5,31.5,4.25,2015,20
707,20,1,351,6,34.5,32.0,4.6,2015,20
708,20,1,92,6,33.0,31.2,4.18,2015,20
709,20,1,873,6,37.4,35.1,5.99,2015,21
710,20,1,92,6,30.9,27.4,3.5,2015,21
711,30,1,92,5,42.5,40.5,9.16,2015,21
712,20,1,1085,6,38.8,34.6,6.12,2015,22
713,20,1,92,6,47.5,43.7,12.83,2015,22
714,30,1,92,6,33.4,30.4,4.63,2015,22
715,20,1,873,6,28.2,26.5,2.7,2015,23
716,20,1,92,5,39.3,37.1,7.82,2015,24
717,20,1,1550,5,46.8,45.6,14.56,2015,24
718,20,1,1287,6,29.1,26.3,2.79,2015,27
719,30,1,1879,6,45.6,41.3,11.79,2015,28
720,20,1,92,6,35.1,30.5,4.38,2015,29
721,20,1,761,6,38.4,34.4,6.3,2015,30
722,20,1,92,5,38.8,38.8,6.73,2015,30
723,13,1,1085,5,46.9,43.2,12.49,2015,30
724,20,1,873,5,40.1,37.7,8.46,2015,31
725,20,1,1085,6,36.66,33.83,6.5,2015,31
726,30,1,1038,6,30.5,28.1,3.32,2015,31
727,20,1,1550,5,40.2,38.6,8.78,2015,33
728,20,1,92,6,37.6,34.2,6.53,2015,33
729,20,1,180,6,36.8,33.6,6.63,2015,33
730,30,1,92,6,37.2,36.0,6.42,2015,34
731,20,1,92,6,37.0,35.8,7.1,2015,35
732,20,1,1473,6,29.5,27.5,2.92,2015,36
733,30,1,1473,6,30.0,28.0,3.39,2015,37
734,20,1,1550,5,40.8,39.5,9.0,2015,37
735,30,1,761,6,30.6,27.4,4.7,2015,38
736,20,1,92,6,32.8,31.2,4.27,2015,39
737,30,1,818,6,58.2,49.4,20.07,2015,39
738,20,1,92,5,36.5,35.5,5.44,2015,40
739,30,1,92,6,48.2,44.8,14.22,2015,40
740,30,1,2046,5,46.4,43.7,11.7,2015,42
741,20,1,92,6,38.5,35.5,6.71,2015,44
742,20,1,1473,6,32.0,31.0,3.7,2015,44
743,20,1,92,6,30.4,27.5,2.9,2015,45
744,20,1,818,6,41.0,36.7,8.75,2015,48
745,20,1,92,6,31.1,29.6,4.13,2015,49
746,20,1,2062,6,33.7,31.2,4.51,2015,49
747,30,1,373,6,29.7,26.7,3.64,2015,51
748,30,1,475,6,30.6,26.5,3.11,2015,51
749,30,1,818,5,42.6,41.1,10.68,2015,51
750,30,1,899,6,33.5,30.0,5.1,2015,51
751,30,1,1473,6,35.8,33.7,5.68,2015,52
752,30,1,92,6,32.5,30.0,4.25,2015,53
753,30,1,818,6,37.3,34.3,7.04,2016,53
754,30,1,92,6,33.2,29.5,4.39,2016,1
755,30,1,463,6,50.7,46.7,16.18,2016,2
756,20,1,92,5,42.3,42.3,11.7,2016,3
757,20,1,92,6,39.3,36.2,7.05,2016,4
758,20,1,1473,6,31.9,29.1,4.25,2016,4
759,30,1,92,6,28.5,25.5,2.63,2016,4
760,20,1,1473,6,38.5,35.3,6.43,2016,5
761,20,1,1473,6,40.4,37.4,8.48,2016,7
762,20,1,1473,6,36.9,32.1,5.75,2016,7
763,30,1,92,6,31.3,29.3,3.28,2016,7
764,30,1,761,6,39.0,35.9,6.25,2016,7
765,30,1,92,6,31.3,29.2,2.94,2016,8
766,20,1,92,6,28.3,27.0,2.57,2016,9
767,20,1,92,6,28.5,27.2,2.83,2016,11
768,20,1,198,6,30.8,27.5,2.97,2016,11
769,30,1,147,6,46.0,44.3,11.95,2016,11
770,30,1,723,6,39.6,36.4,6.24,2016,11
771,30,1,818,6,52.3,48.7,16.34,2016,13
772,20,1,92,6,29.0,27.3,3.17,2016,14
773,20,1,1349,6,31.5,30.6,3.96,2016,15
774,20,1,1473,6,31.1,28.6,3.54,2016,17
775,20,1,1472,5,38.8,36.5,6.5,2016,22
776,20,1,92,6,52.7,50.0,18.65,2016,24
777,20,1,873,6,46.8,43.1,11.01,2016,27
778,20,1,548,6,35.2,32.1,5.34,2016,28
779,20,1,92,5,49.7,46.5,12.99,2016,28
780,20,1,873,5,42.5,39.7,7.99,2016,29
781,20,1,873,6,32.4,29.1,3.72,2016,30
782,20,1,873,6,29.6,26.7,2.79,2016,30
783,20,1,873,6,42.27,38.8,9.3,2016,30
784,20,1,873,6,31.5,29.9,3.59,2016,30
785,20,1,92,6,33.95,29.35,3.54,2016,32
786,20,1,1412,6,32.1,29.9,3.91,2016,32
787,20,1,1550,6,42.0,37.7,8.38,2016,32
788,20,1,92,6,36.0,32.4,5.48,2016,33
789,20,1,347,6,32.3,30.0,3.48,2016,33
790,20,1,2068,6,31.8,31.2,3.78,2016,33
791,20,1,92,6,55.0,50.7,19.15,2016,34
792,20,1,818,6,28.5,26.1,3.0,2016,34
793,20,1,873,6,43.6,41.2,10.5,2016,35
794,20,1,873,6,28.9,26.8,2.98,2016,35
795,20,1,92,6,36.8,34.2,5.93,2016,36
796,20,1,2046,6,33.6,30.6,4.57,2016,36
797,20,1,1550,6,32.3,29.8,3.85,2016,36
798,30,1,1700,6,36.2,33.0,5.48,2016,36
799,20,1,1550,6,32.4,30.8,4.16,2016,37
800,20,1,92,6,29.4,27.9,2.87,2016,37
801,20,1,873,6,33.8,30.9,4.22,2016,37
802,20,1,92,6,35.6,30.9,5.12,2016,38
803,20,1,125,6,34.2,32.8,5.19,2016,38
804,20,1,125,6,46.3,42.4,11.9,2016,38
805,20,1,92,6,35.0,30.6,6.15,2016,39
806,30,1,92,6,33.0,30.5,4.01,2016,39
807,20,1,548,6,35.1,33.0,4.47,2016,40
808,20,1,548,6,33.2,30.0,3.82,2016,41
809,20,1,92,6,35.4,32.0,4.6,2016,41
810,20,1,855,5,41.3,38.5,7.16,2016,41
811,20,1,1473,6,38.2,35.8,6.35,2016,41
812,20,1,885,6,37.1,33.5,5.75,2016,42
813,20,1,92,6,29.5,27.4,3.05,2016,42
814,20,1,1700,6,28.8,25.6,2.63,2016,43
815,20,1,92,6,39.0,36.6,6.57,2016,44
816,20,1,92,6,38.6,36.1,6.41,2016,45
817,20,1,548,5,67.3,53.0,34.56,2016,46
818,20,1,818,6,29.9,25.6,3.18,2016,47
819,20,1,1966,6,72.1,65.8,45.1,2016,47
820,30,1,1472,6,34.0,31.7,4.51,2016,49
821,30,1,1115,6,41.0,38.6,7.71,2016,50
822,30,1,92,6,33.8,31.3,4.14,2016,51
823,30,1,1473,6,35.0,33.6,5.01,2016,51
824,30,1,1115,6,40.5,37.0,7.74,2016,52
825,30,1,1472,6,63.4,54.0,2.6,2017,3
826,30,1,818,5,39.0,40.5,8.5,2017,3
827,20,1,2035,6,39.0,36.5,7.13,2017,5
828,30,1,818,6,39.4,37.9,7.02,2017,5
829,30,1,899,6,38.9,37.7,6.52,2017,6
830,20,1,92,6,36.9,34.0,6.14,2017,7
831,30,1,1473,6,38.8,35.6,6.05,2017,9
832,20,1,92,6,40.8,37.3,6.59,2017,10
833,20,1,1550,5,70.3,62.3,36.48,2017,11
834,30,1,1089,6,44.3,41.2,11.38,2017,11
835,20,1,1230,6,28.7,25.6,2.58,2017,14
836,20,1,915,6,38.0,34.0,5.92,2017,14
837,20,1,915,6,32.5,30.4,4.0,2017,14
838,20,1,92,5,75.0,72.6,47.8,2017,19
839,20,1,92,6,39.5,36.5,8.22,2017,19
840,20,1,818,6,40.1,36.1,6.95,2017,20
841,20,1,818,6,42.7,38.0,8.95,2017,20
842,20,1,125,5,38.8,38.0,6.8,2017,20
843,20,1,125,5,68.5,61.3,35.38,2017,20
844,30,1,125,6,34.8,32.7,4.72,2017,20
845,20,1,899,6,35.75,34.85,6.1,2017,23
846,20,1,818,5,40.6,40.2,9.04,2017,24
847,20,1,761,6,41.3,36.9,8.02,2017,25
848,20,1,125,5,43.0,40.65,10.05,2017,25
849,20,1,125,6,36.25,33.25,5.59,2017,25
850,20,1,125,5,64.35,61.0,31.37,2017,25
851,30,1,92,6,31.0,29.0,7.65,2017,27
852,20,1,92,6,39.0,35.77,6.71,2017,35
853,20,1,873,5,51.2,47.5,15.06,2017,48
854,30,1,603,6,49.3,45.5,14.85,2017,51
855,30,1,1508,6,40.3,37.3,7.63,2017,51
856,30,1,818,6,50.3,45.6,11.9,2017,52
857,30,1,1551,6,53.0,49.7,14.8,2018,2
858,20,1,92,6,43.27,40.47,9.138,2018,7
859,30,1,1630,6,65.0,60.1,30.95,2018,14
860,20,1,873,6,35.6,33.2,5.51,2018,15
861,20,1,1921,5,67.5,63.5,36.5,2018,16
862,20,1,136,6,32.4,30.2,4.68,2018,16
863,20,1,873,6,32.8,29.3,3.02,2018,16
864,30,1,1115,6,35.5,31.0,4.37,2018,16
865,20,1,92,6,51.93,48.67,16.62,2018,26
866,20,1,92,6,28.07,26.1,3.21,2018,32
867,30,1,781,6,29.5,27.2,3.83,2018,33
868,20,1,863,6,27.5,25.6,1.7,2018,34
869,20,1,92,6,36.85,34.8,5.51,2018,35
870,20,1,92,6,31.8,29.7,3.41,2018,36
871,20,1,1343,6,53.0,48.6,17.92,2018,41
872,20,1,1748,6,43.53,38.23,8.6,2018,42
873,20,1,125,6,37.3,37.1,6.16,2018,44
874,30,1,125,6,42.0,37.5,8.02,2018,44
875,20,1,92,6,33.7,30.9,3.93,2018,47
876,20,1,855,6,46.0,41.9,11.32,2018,47
877,20,1,92,6,42.8,38.5,9.91,2018,48
878,20,1,1921,5,47.9,43.53,12.46,2018,48
879,20,1,1921,6,43.1,38.87,9.88,2018,48
880,20,1,1921,6,44.31,41.13,10.55,2018,49
881,20,1,1472,6,52.63,49.37,19.11,2018,50
882,20,1,1921,6,51.6,46.4,16.41,2018,50
883,20,1,1115,6,32.67,31.33,3.73,2018,50
884,30,1,92,6,29.8,28.77,3.79,2018,50
885,30,1,125,6,39.0,35.47,5.5,2018,50
886,30,1,1343,6,53.23,49.0,18.75,2018,51
887,30,1,1550,5,58.6,55.0,23.73,2018,52
888,25,10,1593,6,43.25,37.7,9.402,2000,50
889,25,10,1593,6,46.2,42.6,11.306,2000,51
890,25,10,705,6,32.6,29.9,4.042,2001,7
891,31,10,1593,6,34.2,32.0,4.754,2001,7
892,25,10,117,6,40.17,37.1,8.038,2001,13
893,25,10,296,6,4.5,4.1,0.1,2001,18
894,25,10,1522,6,6.1,6.4,0.09200000000000001,2001,25
895,25,10,662,6,4.3,4.2,0.1,2001,26
896,25,10,662,6,4.7,4.4,0.1,2001,26
897,25,10,247,6,36.1,34.6,5.819999999999999,2001,27
898,25,10,1052,5,43.4,44.0,9.1,2001,28
899,6,10,662,5,44.9,44.3,10.894,2001,36
900,9,10,38,5,40.0,38.0,7.35,2001,45
901,9,10,38,5,44.0,44.5,10.486,2001,45
902,25,10,87,6,66.0,60.5,32.29,2001,48
903,30,10,705,6,41.5,38.2,7.9700000000000015,2001,50
904,25,10,705,6,41.4,38.8,8.518,2002,1
905,6,10,705,6,37.7,36.3,6.068,2002,2
906,6,10,705,6,38.2,35.7,6.444,2002,5
907,25,10,705,5,59.6,52.9,24.286,2002,6
908,25,10,705,5,74.4,71.4,44.980000000000004,2002,6
909,25,10,1396,5,34.6,33.9,5.3759999999999994,2002,8
910,25,10,1058,5,45.0,40.6,9.798,2002,8
911,25,10,705,5,43.0,41.3,9.844,2002,8
912,32,10,705,5,48.4,46.5,13.074000000000002,2002,9
913,30,10,2112,5,106.8,97.5,119.13999999999999,2002,10
914,32,10,662,6,3.8,3.6,0.10999999999999999,2002,19
915,6,10,170,6,25.4,23.9,2.1239999999999997,2002,19
916,25,10,2125,5,43.2,42.6,10.522,2002,23
917,25,10,2125,5,54.5,48.9,19.666000000000004,2002,25
918,25,10,1412,5,44.8,44.1,10.222,2002,26
919,30,10,705,5,48.0,43.8,13.538,2002,33
920,6,10,1091,5,32.9,32.5,4.494,2002,33
921,32,10,2013,5,54.6,49.5,18.906,2002,35
922,6,10,705,6,56.1,49.0,20.194,2002,35
923,32,10,705,5,49.8,46.7,13.702000000000002,2002,36
924,32,10,705,5,44.3,41.7,10.41,2002,36
925,32,10,705,5,33.2,31.4,4.394,2002,36
926,32,10,1111,5,40.6,39.5,8.648,2002,37
927,32,10,59,6,44.7,36.3,8.918,2002,37
928,6,10,1111,6,36.9,35.0,5.392,2002,37
929,6,10,1111,5,47.5,46.3,13.65,2002,37
930,6,10,1628,5,42.6,41.3,9.03,2002,37
931,32,10,940,5,46.4,45.2,13.256,2002,39
932,32,10,1111,6,65.0,60.0,31.806,2002,39
933,6,10,1111,6,39.8,36.1,7.616,2002,40
934,30,10,1111,6,32.0,31.1,3.6,2002,40
935,32,10,1422,6,46.8,43.5,12.4,2002,41
936,32,10,2070,5,45.2,42.3,11.546,2002,41
937,25,10,1593,6,65.6,56.3,29.169999999999998,2002,41
938,25,10,2148,5,65.8,60.4,32.29,2002,41
939,25,10,1381,5,40.0,38.0,7.35,2002,42
940,25,10,2148,5,53.4,49.6,17.88,2002,42
941,25,10,2148,5,54.3,53.2,20.098000000000003,2002,42
942,25,10,1115,6,60.9,54.7,25.660000000000004,2002,43
943,25,10,1232,6,39.0,36.5,6.58,2002,43
944,25,10,32,5,47.8,45.4,13.246,2002,44
945,6,10,2013,6,85.4,74.4,69.22200000000001,2002,46
946,6,10,1610,5,47.1,43.5,11.790000000000001,2002,47
947,32,10,1843,6,35.0,32.2,5.093999999999999,2002,47
948,30,10,1927,5,87.6,80.6,79.44,2002,47
949,25,10,905,5,58.9,56.4,26.419999999999998,2002,50
950,30,10,1232,5,63.0,60.8,30.506,2002,51
951,30,10,742,5,38.4,37.5,6.614,2002,51
952,25,10,1526,5,52.4,48.3,17.282,2002,52
953,25,10,1526,5,41.3,41.0,8.652000000000001,2003,2
954,30,10,32,6,53.1,48.9,17.678,2003,11
955,6,10,1526,5,43.7,43.8,8.65,2003,11
956,25,10,2125,6,30.4,28.0,3.2039999999999997,2003,15
957,32,10,1872,5,40.7,40.5,8.698,2003,18
958,32,10,523,5,39.9,38.4,7.764,2003,20
959,6,10,406,5,41.2,40.9,8.2,2003,23
960,6,10,406,5,46.5,46.0,13.129999999999999,2003,23
961,30,10,1382,6,5.9,5.9,0.05600000000000001,2003,24
962,32,10,2013,5,44.4,45.0,10.67,2003,26
963,32,10,250,6,32.0,30.0,3.982,2003,26
964,25,10,383,6,31.2,28.0,3.2920000000000003,2003,30
965,32,10,726,5,41.3,40.6,8.172,2003,30
966,30,10,32,5,42.4,38.4,8.576,2003,31
967,30,10,1007,5,40.7,39.8,7.973999999999999,2003,42
968,30,10,181,5,40.0,36.3,7.083999999999999,2004,6
969,30,10,32,6,47.2,43.4,12.309999999999999,2004,7
970,30,10,2000,6,25.9,24.3,2.1559999999999997,2004,9
971,30,10,643,5,38.0,35.3,5.858,2004,10
972,30,10,643,5,47.1,44.5,12.575999999999999,2004,11
973,30,10,1765,6,42.7,40.0,9.648,2004,14
974,30,10,1862,5,45.1,40.6,9.746,2004,21
975,10,10,104,6,36.1,34.0,5.532000000000001,2004,26
976,30,10,176,5,27.7,26.0,2.4699999999999998,2004,37
977,30,10,139,5,50.4,46.3,15.544,2005,6
978,10,10,696,6,6.0,5.9,0.05600000000000001,2005,20
979,10,10,354,5,41.3,40.8,8.540000000000001,2005,20
980,10,10,1757,6,28.8,26.5,2.9699999999999998,2005,22
981,20,10,293,5,43.7,40.7,9.424,2005,26
982,30,10,451,5,43.5,40.5,8.818,2005,31
983,30,10,975,5,42.8,41.8,9.9,2005,43
984,10,10,875,5,44.5,43.3,10.296,2005,43
985,30,10,1576,6,29.0,27.0,2.944,2006,11
986,30,10,1683,5,41.2,39.1,8.164,2006,38
987,30,10,1683,5,38.0,38.0,6.456,2006,38
988,10,10,375,6,43.8,41.6,10.178,2006,42
989,10,10,1471,6,64.0,61.5,31.607999999999997,2006,48
990,30,10,1497,6,37.2,34.0,5.856,2007,7
991,30,10,705,6,28.0,25.1,2.376,2007,21
992,32,10,78,6,35.5,33.1,5.014000000000001,2007,47
993,32,10,1072,5,60.5,54.0,26.65,2008,12
994,30,10,975,5,50.3,46.3,15.462,2008,13
995,30,10,246,6,50.0,44.9,14.588,2008,14
996,30,10,246,6,63.6,56.1,29.474,2008,14
997,30,10,1276,5,36.7,34.4,5.952,2008,15
998,30,10,1962,5,39.3,38.2,7.358,2008,18
999,30,10,374,6,31.8,29.8,3.6719999999999997,2008,26
1000,30,10,789,5,40.3,38.0,7.676,2008,28
1001,30,10,962,5,46.6,43.4,12.501999999999999,2008,36
